Name,Text,Target
SwarmRedistribution3,"['RES', 'SwarmRedistribution', 'SwarmRedistribution inherits from RES', 'onlyJohan', 'isOpen', 'Transfer', 'Bought', 'Sold', 'BoughtViaJohan', 'Swarm', 'name', 'symbol', 'decimals', 'totalSupply', 'balanceOf', 'JohanNygren', 'campaignOpen', 'dividendPathways', 'totalBasicIncome', 'taxRate', 'swarmTree', 'inSwarmTree', 'JohanInSwarm', 'taxCollected', 'sentAmount', 'i', 'timeStamp', 'node', 'share', 'i', 'node', 'parent', 'index', 'isJohan', 'JohanWasInSwarm', 'i', 'dividendPathway', 'Node', 'dividendPathway has from', 'dividendPathway has amount', 'dividendPathway has timeStamp', 'Node has node', 'Node has parent', 'Node has index', 'RES', 'SwarmRedistribution', 'changeJohanNygrensAddress', 'closeCampaign', 'buy', 'buyViaJohan', 'sell', 'transfer', 'swarmRedistribution', 'iterateThroughSwarm', 'doSwarm', 'removeDividendPathway', 'name is equal to RES', 'symbol is equal to RES', 'decimals is equal to 18', 'taxRate is equal to 20', 'JohanNygren is equal to 0x948176CB42B65d835Ee4324914B104B66fB93B52', 'campaignOpen is equal to True', 'JohanNygren is equal to _newAddress', 'campaignOpen corresponds to False', ' is equal to msg value', 'totalSupply increments of msg value', ' is equal to msg value', 'totalSupply increments of msg value', 'If  is less then _value', ' decreases of _value', 'If ', 'totalSupply decreases of _value', 'If _to corresponds to msg sender', 'If  is less then _value', 'If  plus _value is less then ', 'If swarmRedistribution corresponds to True', 'sentAmount is equal to _value', 'sentAmount is equal to _value minus taxCollected', ' decreases of sentAmount', ' increments of _value minus taxCollected', 'If swarmTree length is different from 0', 'If dividendPathways _node length is different from 0', None, 'i is less then dividendPathways _node length', 'If  corresponds to False', 'If timeStamp is less or equal to _timeStamp', 'If dividendPathways _node i from corresponds to JohanNygren', 'JohanInSwarm is equal to True', ' is equal to True', '', 'share is equal to _taxCollected', 'share is equal to 0', None, 'i is less then swarmTree length', 'If node corresponds to JohanNygren', 'isJohan is equal to True', '', ' increments of share', ' increments of share', 'If dividendPathways parent index amount minus _taxCollected is greater then 0', 'dividendPathways parent index amount decreases of _taxCollected', ' is equal to False', '', 'If not JohanWasInSwarm', None, 'i is less then dividendPathways node length minus 1', ' is equal to ']",1
Doubler3,"['Doubler', 'onlyowner', 'participants', 'payoutIdx', 'collectedFees', 'balance', 'timeout', 'owner', 'idx', 'NeedAmount', 'NeedAmount', 'Participant', 'Participant has etherAddress', 'Participant has PayAmount', 'Doubler', '', 'enter', 'NextPayout', 'collectFees', 'collectBalance', 'setOwner', 'collectedFees increments of msg value', 'owner is equal to msg sender', 'If msg value is greater or equal to 100 finney Invalid symbol ', 'collectedFees increments of msg value divided by 20', 'balance increments of msg value minus msg value divided by 20', 'participants length increments of 1', 'participants idx etherAddress is equal to msg sender', 'participants idx PayAmount is equal to 2 multiplied by ', 'If balance is greater or equal to NeedAmount', 'balance decreases of NeedAmount', 'payoutIdx increments of 1', 'collectedFees increments of msg value', 'balance increments of msg value', 'If balance is greater or equal to NeedAmount', 'balance decreases of NeedAmount', 'payoutIdx increments of 1', 'collectedFees increments of msg value', 'If collectedFees corresponds to 0', 'collectedFees is equal to 0', 'balance increments of msg value', 'If balance corresponds to 0 Invalid symbol ', 'balance is equal to 0', 'collectedFees increments of msg value', 'owner is equal to _owner']",1
0x8abeb9cbe15a298393587ab60496a5cf6b67a128,"['SafeMath', 'Owned', 'THB', 'THB inherits from SafeMath', 'THB inherits from Owned', 'onlyOwner', 'OwnershipTransferred', 'Approval', 'Transfer', 'Burn', 'c', 'c', 'c', 'owner', 'newOwner', 'name', 'symbol', 'decimals', '_balances', '_allowed', 'totalSupply', 'safeMul', 'safeDiv', 'safeSub', 'safeAdd', '_assert', None, 'transferOwnership', 'acceptOwnership', None, 'balanceOf', 'transfer', 'burn', 'transferFrom', 'approve', 'allowance', 'If not assertion', 'owner is equal to msg sender', 'newOwner is equal to _newOwner', 'owner is equal to newOwner', 'newOwner is equal to ', ' is equal to totalSupply', 'If _to corresponds to ', ' is equal to safeSub', ' is equal to safeAdd', ' is equal to safeSub', 'totalSupply is equal to safeSub', ' is equal to safeAdd', ' is equal to safeSub', ' is equal to safeSub', ' is equal to value']",0
0x372e082bc6b0575ee1411624ff18ae0df2c24a13,"['SafeMath', 'Owned', 'JDQJ', 'JDQJ inherits from SafeMath', 'JDQJ inherits from Owned', 'onlyOwner', 'OwnershipTransferred', 'Approval', 'Transfer', 'Burn', 'c', 'c', 'c', 'owner', 'newOwner', 'name', 'symbol', 'decimals', '_balances', '_allowed', 'totalSupply', 'safeMul', 'safeDiv', 'safeSub', 'safeAdd', '_assert', None, 'transferOwnership', 'acceptOwnership', None, 'balanceOf', 'transfer', 'burn', 'transferFrom', 'approve', 'allowance', 'If not assertion', 'owner is equal to msg sender', 'newOwner is equal to _newOwner', 'owner is equal to newOwner', 'newOwner is equal to ', ' is equal to totalSupply', 'If _to corresponds to ', ' is equal to safeSub', ' is equal to safeAdd', ' is equal to safeSub', 'totalSupply is equal to safeSub', ' is equal to safeAdd', ' is equal to safeSub', ' is equal to safeSub', ' is equal to value']",0
0x1d7aec4654fd4d0fd0ade624bebb6e874d2068d1,"['ERC20', 'CTokenInterface', 'CEtherInterface', 'ComptrollerInterface', 'CompoundBasicProxy', 'CTokenInterface inherits from ERC20', 'Approval', 'ETH_ADDRESS', 'COMPTROLLER', 'markets', 'totalSupply', 'balanceOf', 'transfer', 'transferFrom', 'approve', 'allowance', 'decimals', 'allocateTo', 'mint', 'mint', 'redeem', 'redeemUnderlying', 'borrow', 'repayBorrow', 'repayBorrow', 'repayBorrowBehalf', 'repayBorrowBehalf', 'liquidateBorrow', 'liquidateBorrow', 'exchangeRateCurrent', 'supplyRatePerBlock', 'borrowRatePerBlock', 'totalReserves', 'reserveFactorMantissa', 'borrowBalanceCurrent', 'totalBorrowsCurrent', 'getCash', 'balanceOfUnderlying', 'underlying', 'mint', 'repayBorrow', 'enterMarkets', 'exitMarket', 'deposit', 'withdraw', 'borrow', 'payback', 'withdrawTokens', 'enterMarket', 'exitMarket', 'approveCToken', 'If not _inMarket', 'If _tokenAddr is different from ETH_ADDRESS', '', 'If _tokenAddr is different from ETH_ADDRESS', 'If not _inMarket', 'If _tokenAddr is different from ETH_ADDRESS', 'If _tokenAddr is different from ETH_ADDRESS', 'If _tokenAddr is different from ETH_ADDRESS', ' is equal to _cTokenAddr', 'If _tokenAddr is different from ETH_ADDRESS']",0
0xc773762a5473c1d935a5e854ea1e507663d77928,"['ResolverContenthashSignerENS', 'ContenthashChanged', 'contractVersion', 'CONTENTHASH_INTERFACE_ID', 'signer', 'records', 'prefix', 'prefixedHash', 'Signature', 'Record', 'Signature has v', 'Signature has r', 'Signature has s', 'Record has version', 'Record has contenthash', None, 'contenthash', 'supportsInterface', 'setContenthashBySignature', 'verify', 'signer is equal to signerAddr', 'If version is greater then records node version', 'records node contenthash is equal to hash', 'records node version is equal to version']",0
0x72a9432aba000f23f75fcf66592ce3d10c4b7cd4,"['SafeMath', 'ERC20Interface', 'ApproveAndCallFallBack', 'Owned', 'TokenERC20', 'RETH', 'TokenERC20 inherits from ERC20Interface', 'TokenERC20 inherits from Owned', 'RETH inherits from TokenERC20', 'onlyOwner', 'Transfer', 'Approval', 'OwnershipTransferred', 'owner', 'newOwner', 'symbol', 'name', 'decimals', '_totalSupply', 'balances', 'allowed', 'aSBlock', 'aEBlock', 'aCap', 'aTot', 'aAmt', 'sSBlock', 'sEBlock', 'sCap', 'sTot', 'sChunk', 'sPrice', '_eth', '_tkns', '_price', '_owner', 'add', 'sub', 'mul', 'div', 'totalSupply', 'balanceOf', 'allowance', 'transfer', 'approve', 'transferFrom', 'receiveApproval', None, 'transferOwnership', 'acceptOwnership', None, 'totalSupply', 'balanceOf', 'transfer', 'approve', 'transferFrom', 'allowance', 'approveAndCall', '', 'getAirdrop', 'tokenSale', 'viewAirdrop', 'viewSale', 'startAirdrop', 'startSale', 'clearETH', '', 'c is equal to a plus b', 'c is equal to a minus b', 'c is equal to a multiplied by b', 'c is equal to a divided by b', 'owner is equal to msg sender', 'newOwner is equal to _newOwner', 'owner is equal to newOwner', 'newOwner is equal to ', 'symbol is equal to RETH', 'name is equal to Ethereum Red', 'decimals is equal to 0', '_totalSupply is equal to 2737 Invalid symbol 10 multiplied by ', ' is equal to _totalSupply', ' is equal to msg sender sub', ' is equal to balances to add', ' is equal to tokens', ' is equal to balances from sub', ' is equal to allowed from msg sender sub', ' is equal to balances to add', ' is equal to tokens', 'If msg sender is different from _refer Invalid symbol  Invalid symbol ', ' is equal to  sub', ' is equal to balances _refer add', ' is equal to  sub', ' is equal to msg sender add', 'If sChunk is different from 0', '_tkns is equal to sChunk multiplied by _price', '_tkns is equal to _eth divided by sPrice', 'If msg sender is different from _refer Invalid symbol  Invalid symbol ', ' is equal to  sub', ' is equal to balances _refer add', ' is equal to  sub', ' is equal to msg sender add', 'aSBlock is equal to _aSBlock', 'aEBlock is equal to _aEBlock', 'aAmt is equal to _aAmt', 'aCap is equal to _aCap', 'aTot is equal to 0', 'sSBlock is equal to _sSBlock', 'sEBlock is equal to _sEBlock', 'sChunk is equal to _sChunk', 'sPrice is equal to _sPrice', 'sCap is equal to _sCap', 'sTot is equal to 0']",0
0xeb799c6e6ea36df69f11ec31fd468d0ecfeff575,"['SafeMath', 'ERC20Interface', 'FutureGoldToken', 'Owned', 'futuregoldtoken', 'futuregoldtoken inherits from ERC20Interface', 'futuregoldtoken inherits from Owned', 'futuregoldtoken inherits from SafeMath', 'onlyOwner', 'Transfer', 'Approval', 'OwnershipTransferred', 'owner', 'newOwner', 'symbol', 'name', 'decimals', '_totalSupply', 'balances', 'allowed', 'safeAdd', 'safeSub', 'safeMul', 'safeDiv', 'totalSupply', 'balanceOf', 'allowance', 'transfer', 'approve', 'transferFrom', 'receiveApproval', None, 'transferOwnership', 'acceptOwnership', None, 'totalSupply', 'balanceOf', 'transfer', 'approve', 'transferFrom', 'allowance', 'approveAndCall', '', 'transferAnyERC20Token', 'c is equal to a plus b', 'c is equal to a minus b', 'c is equal to a multiplied by b', 'c is equal to a divided by b', 'owner is equal to msg sender', 'newOwner is equal to _newOwner', 'owner is equal to newOwner', 'newOwner is equal to ', 'symbol is equal to FTG', 'name is equal to Future Gold', 'decimals is equal to 18', '_totalSupply is equal to 600000000000000000000000000', ' is equal to _totalSupply', ' is equal to safeSub', ' is equal to safeAdd', ' is equal to tokens', ' is equal to safeSub', ' is equal to safeSub', ' is equal to safeAdd', ' is equal to tokens']",0
0x65b50ee078c4b9643d8e75647b6629b74622d148,"['SafeMath', 'ERC20Basic', 'BasicToken', 'ERC20', 'StandardToken', 'Ownable', 'Pausable', 'PausableToken', 'MOTC', 'BasicToken inherits from ERC20Basic', 'ERC20 inherits from ERC20Basic', 'StandardToken inherits from ERC20', 'StandardToken inherits from BasicToken', 'Pausable inherits from Ownable', 'PausableToken inherits from StandardToken', 'PausableToken inherits from Pausable', 'MOTC inherits from PausableToken', 'onlyOwner', 'whenNotPaused', 'whenPaused', 'Transfer', 'Approval', 'OwnershipTransferred', 'Pause', 'Unpause', 'c', 'c', 'c', 'totalSupply', 'balances', 'allowed', 'owner', 'paused', 'name', 'decimals', 'symbol', 'version', 'mul', 'div', 'sub', 'add', 'balanceOf', 'transfer', 'transfer', 'balanceOf', 'allowance', 'transferFrom', 'approve', 'transferFrom', 'approve', 'allowance', 'Ownable', 'transferOwnership', 'pause', 'unpause', 'transfer', 'transferFrom', 'approve', '', 'MOTC', ' is equal to msg sender sub', ' is equal to balances _to add', ' is equal to balances _from sub', ' is equal to balances _to add', ' is equal to allowed _from msg sender sub', ' is equal to _value', 'owner is equal to msg sender', 'owner is equal to newOwner', 'paused is equal to True', 'paused is equal to False', ' is equal to _totalSupply', 'totalSupply is equal to _totalSupply', 'name is equal to _name', 'symbol is equal to _symbol', 'decimals is equal to _decimals']",0
0x167fcff0fdb89394534b20114f93400c3568e533,"['Context', 'Address', 'Roles', 'MinterRole', 'PauserRole', 'Pausable', 'Ownable', 'Restrictable', 'Administratable', 'Whitelistable', 'SafeMath', 'SafeMathUint', 'SafeMathInt', 'IERC20', 'ERC20', 'ERC20Mintable', 'ERC20Pausable', 'ERC1404', 'IFundsDistributionToken', 'FundsDistributionToken', 'SecurityToken', 'SecurityTokenFactory', 'MinterRole inherits from Context', 'Pausable inherits from Context', 'Pausable inherits from PauserRole', 'Ownable inherits from Context', 'Restrictable inherits from Ownable', 'Administratable inherits from Ownable', 'Whitelistable inherits from Administratable', 'ERC20 inherits from Context', 'ERC20 inherits from IERC20', 'ERC20Mintable inherits from MinterRole', 'ERC20Mintable inherits from ERC20', 'ERC20Pausable inherits from Pausable', 'ERC20Pausable inherits from ERC20', 'ERC1404 inherits from IERC20', 'FundsDistributionToken inherits from ERC20Mintable', 'FundsDistributionToken inherits from IFundsDistributionToken', 'SecurityToken inherits from Restrictable', 'SecurityToken inherits from Whitelistable', 'SecurityToken inherits from ERC1404', 'SecurityToken inherits from FundsDistributionToken', 'onlyMinter', 'onlyPauser', 'whenNotPaused', 'whenPaused', 'onlyOwner', 'onlyAdministrator', 'onlyFundsToken', 'notRestricted', 'MinterAdded', 'MinterRemoved', 'PauserAdded', 'PauserRemoved', 'Paused', 'Unpaused', 'OwnershipTransferred', 'RestrictionsDisabled', 'AdminAdded', 'AdminRemoved', 'AddressAddedToWhitelist', 'AddressRemovedFromWhitelist', 'OutboundWhitelistUpdated', 'Transfer', 'Approval', 'FundsDistributed', 'FundsWithdrawn', 'Deployed', 'codehash', 'accountHash', '_minters', '_pausers', '_paused', '_owner', '_restrictionsEnabled', 'administrators', 'i', 'previousWhitelist', 'i', 'previousWhitelist', 'NO_WHITELIST', 'addressWhitelists', 'outboundWhitelistsEnabled', 'oldEnabledValue', 'senderWhiteList', 'receiverWhiteList', 'c', 'c', 'c', 'c', 'b', 'c', 'c', '_balances', '_allowances', '_totalSupply', '_name', '_symbol', '_decimals', 'pointsMultiplier', 'pointsPerShare', 'pointsCorrection', 'withdrawnFunds', '_withdrawableDividend', '_magCorrection', 'legend', 'SUCCESS_CODE', 'FAILURE_NON_WHITELIST', 'SUCCESS_MESSAGE', 'FAILURE_NON_WHITELIST_MESSAGE', 'UNKNOWN_ERROR', 'fundsToken', 'fundsTokenBalance', 'i', 'restrictionCode', 'withdrawableFunds', 'prevFundsTokenBalance', 'newFunds', 'stamp', 'factoryFee', 'manager', 'ST', 'tokens', 'Role', 'Role has bearer', None, '_msgSender', '_msgData', 'isContract', 'sendValue', 'add', 'remove', 'has', 'isMinter', 'addMinter', 'renounceMinter', '_addMinter', '_removeMinter', 'isPauser', 'addPauser', 'renouncePauser', '_addPauser', '_removePauser', None, 'paused', '_pause', '_unpause', 'owner', 'renounceOwnership', 'transferOwnership', 'isRestrictionEnabled', 'disableRestrictions', 'isAdministrator', 'addAdmin', 'removeAdmin', 'addToWhitelist', 'removeFromWhitelist', 'updateOutboundWhitelistEnabled', 'checkWhitelistAllowed', 'add', 'sub', 'sub', 'mul', 'div', 'div', 'mod', 'mod', 'toInt256Safe', 'mul', 'div', 'sub', 'add', 'toUint256Safe', 'totalSupply', 'balanceOf', 'transfer', 'allowance', 'approve', 'transferFrom', None, 'name', 'symbol', 'decimals', 'totalSupply', 'balanceOf', 'transfer', 'allowance', 'approve', 'transferFrom', 'increaseAllowance', 'decreaseAllowance', '_transfer', '_mint', '_burn', '_approve', '_beforeTokenTransfer', 'mint', '_beforeTokenTransfer', 'detectTransferRestriction', 'messageForTransferRestriction', 'withdrawableFundsOf', 'withdrawFunds', '_distributeFunds', '_prepareWithdraw', 'withdrawableFundsOf', 'withdrawnFundsOf', 'accumulativeFundsOf', '_transfer', '_mint', '_burn', None, 'detectTransferRestriction', 'messageForTransferRestriction', 'transfer', 'transferFrom', 'withdrawFunds', '_updateFundsTokenBalance', 'updateFundsReceived', None, 'newSecurityToken', 'getTokenCount', ' is equal to True', ' is equal to False', '_paused is equal to False', '_paused is equal to True', '_paused is equal to False', '_owner is equal to ', '_owner is equal to newOwner', '_restrictionsEnabled is equal to False', ' is equal to True', ' is equal to False', None, 'i is less then addressToAdd length', ' is equal to whitelist', 'If previousWhitelist is different from NO_WHITELIST', None, 'i is less then addressToRemove length', ' is equal to NO_WHITELIST', ' is equal to newEnabledValue', 'If senderWhiteList corresponds to NO_WHITELIST Invalid symbol ', 'If a corresponds to 0', '_name is equal to name', '_symbol is equal to symbol', '_decimals is equal to decimals', ' is equal to _balances sender sub', ' is equal to _balances recipient add', '_totalSupply is equal to _totalSupply add', ' is equal to _balances account add', ' is equal to _balances account sub', '_totalSupply is equal to _totalSupply sub', ' is equal to amount', 'If value is greater then 0', 'pointsPerShare is equal to pointsPerShare add', ' is equal to msg sender add', ' is equal to pointsCorrection from add', ' is equal to pointsCorrection to sub', ' is equal to pointsCorrection account sub', ' is equal to pointsCorrection account add', None, 'i is less then ownership length', 'legend is equal to _legend', 'fundsToken is equal to _fundsToken', ' is equal to True', 'If ', 'If from corresponds to owner', 'If ', 'If restrictionCode corresponds to SUCCESS_CODE', 'If restrictionCode corresponds to FAILURE_NON_WHITELIST', 'success is equal to super transfer', 'success is equal to super transferFrom', 'fundsTokenBalance is equal to fundsToken balanceOf', 'If newFunds is greater then 0', 'stamp is equal to _stamp', 'factoryFee is equal to _factoryFee', 'manager is equal to _manager', 'ST is equal to ']",0
